SteamRatio(mol:mol EB),Pressure(bar),Temperature(K),EconomicPotential($/hr)
10.000000,1.000000,885.000000,-565.031973
10.000000,1.000000,890.000000,-546.947918
10.000000,1.000000,895.000000,-533.338219
10.000000,1.000000,900.000000,-524.063464
10.000000,1.000000,905.000000,-519.081569
10.000000,1.000000,910.000000,-518.315520
10.000000,1.000000,915.000000,-521.669018
10.000000,1.000000,920.000000,-529.200727
10.000000,1.000000,925.000000,-540.881791
10.000000,1.000000,930.000000,-556.733012
10.000000,1.000000,935.000000,-576.817162
10.000000,1.000000,940.000000,-601.167176
10.000000,1.000000,945.000000,-629.897029
10.000000,1.000000,950.000000,-663.102207
10.000000,1.100000,800.000000,-1916.146306
10.000000,1.100000,805.000000,-1769.745715
10.000000,1.100000,810.000000,-1635.015835
10.000000,1.100000,815.000000,-1511.147017
10.000000,1.100000,820.000000,-1397.387339
10.000000,1.100000,825.000000,-1293.081011
10.000000,1.100000,830.000000,-1197.591169
10.000000,1.100000,835.000000,-1110.387897
10.000000,1.100000,840.000000,-1030.952702
10.000000,1.100000,845.000000,-958.825931
10.000000,1.100000,850.000000,-893.590070
10.000000,1.100000,855.000000,-834.874936
10.000000,1.100000,860.000000,-782.344292
10.000000,1.100000,865.000000,-735.674539
10.000000,1.100000,870.000000,-694.624363
10.000000,1.100000,875.000000,-658.882769
10.000000,1.100000,880.000000,-628.292958
10.000000,1.100000,885.000000,-602.652243
10.000000,1.100000,890.000000,-581.777620
10.000000,1.100000,895.000000,-565.545987
10.000000,1.100000,900.000000,-553.838143
10.000000,1.100000,905.000000,-546.549135
10.000000,1.100000,910.000000,-543.623683
10.000000,1.100000,915.000000,-545.015070
10.000000,1.100000,920.000000,-550.670323
10.000000,1.100000,925.000000,-560.611177
10.000000,1.100000,930.000000,-574.839504
10.000000,1.100000,935.000000,-593.407880
10.000000,1.100000,940.000000,-616.386559
10.000000,1.100000,945.000000,-643.777761
10.000000,1.100000,950.000000,-675.782368
10.000000,1.200000,800.000000,-2035.403148
10.000000,1.200000,805.000000,-1881.385295
10.000000,1.200000,810.000000,-1739.516092
10.000000,1.200000,815.000000,-1608.950254
10.000000,1.200000,820.000000,-1488.902583
10.000000,1.200000,825.000000,-1378.688995
10.000000,1.200000,830.000000,-1277.644369
10.000000,1.200000,835.000000,-1185.216466
10.000000,1.200000,840.000000,-1100.864145
10.000000,1.200000,845.000000,-1024.107980
10.000000,1.200000,850.000000,-954.512489
10.000000,1.200000,855.000000,-891.691713
10.000000,1.200000,860.000000,-835.294918
10.000000,1.200000,865.000000,-785.006547
10.000000,1.200000,870.000000,-740.489375
10.000000,1.200000,875.000000,-701.537913
10.000000,1.200000,880.000000,-667.912458
10.000000,1.200000,885.000000,-639.453057
10.000000,1.200000,890.000000,-615.862215
10.000000,1.200000,895.000000,-597.116224
10.000000,1.200000,900.000000,-583.050262
10.000000,1.200000,905.000000,-573.540214
10.000000,1.200000,910.000000,-568.547053
10.000000,1.200000,915.000000,-567.978290
10.000000,1.200000,920.000000,-571.835298
10.000000,1.200000,925.000000,-580.071553
10.000000,1.200000,930.000000,-592.729052
10.000000,1.200000,935.000000,-609.803679
10.000000,1.200000,940.000000,-631.391905
10.000000,1.200000,945.000000,-657.526243
10.000000,1.200000,950.000000,-688.336678
10.000000,1.300000,800.000000,-2150.365907
10.000000,1.300000,805.000000,-1989.064217
10.000000,1.300000,810.000000,-1840.368751
10.000000,1.300000,815.000000,-1703.399824
10.000000,1.300000,820.000000,-1577.340094
10.000000,1.300000,825.000000,-1461.478119
10.000000,1.300000,830.000000,-1355.121435
10.000000,1.300000,835.000000,-1257.696192
10.000000,1.300000,840.000000,-1168.639313
10.000000,1.300000,845.000000,-1087.452221
10.000000,1.300000,850.000000,-1013.682038
10.000000,1.300000,855.000000,-946.927546
10.000000,1.300000,860.000000,-886.824013
10.000000,1.300000,865.000000,-833.017411
10.000000,1.300000,870.000000,-785.232861
10.000000,1.300000,875.000000,-743.180307
10.000000,1.300000,880.000000,-706.648513
10.000000,1.300000,885.000000,-675.399974
10.000000,1.300000,890.000000,-649.247934
10.000000,1.300000,895.000000,-628.064816
10.000000,1.300000,900.000000,-611.709311
10.000000,1.300000,905.000000,-600.067238
10.000000,1.300000,910.000000,-593.079765
10.000000,1.300000,915.000000,-590.602051
10.000000,1.300000,920.000000,-592.681467
10.000000,1.300000,925.000000,-599.302977
10.000000,1.300000,930.000000,-610.373919
10.000000,1.300000,935.000000,-626.018071
10.000000,1.300000,940.000000,-646.254832
10.000000,1.300000,945.000000,-671.146970
10.000000,1.300000,950.000000,-700.789892
10.000000,1.400000,800.000000,-2261.467504
10.000000,1.400000,805.000000,-2093.176295
10.000000,1.400000,810.000000,-1937.950781
10.000000,1.400000,815.000000,-1794.818734
10.000000,1.400000,820.000000,-1662.990959
10.000000,1.400000,825.000000,-1541.709750
10.000000,1.400000,830.000000,-1430.256133
10.000000,1.400000,835.000000,-1328.035284
10.000000,1.400000,840.000000,-1234.462834
10.000000,1.400000,845.000000,-1149.021609
10.000000,1.400000,850.000000,-1071.241838
10.000000,1.400000,855.000000,-1000.707490
10.000000,1.400000,860.000000,-937.040268
10.000000,1.400000,865.000000,-879.879146
10.000000,1.400000,870.000000,-828.912633
10.000000,1.400000,875.000000,-783.879424
10.000000,1.400000,880.000000,-744.529554
10.000000,1.400000,885.000000,-710.613529
10.000000,1.400000,890.000000,-681.972840
10.000000,1.400000,895.000000,-658.450334
10.000000,1.400000,900.000000,-639.876649
10.000000,1.400000,905.000000,-626.135836
10.000000,1.400000,910.000000,-617.167479
10.000000,1.400000,915.000000,-612.886548
10.000000,1.400000,920.000000,-613.280088
10.000000,1.400000,925.000000,-618.257006
10.000000,1.400000,930.000000,-627.825152
10.000000,1.400000,935.000000,-642.057913
10.000000,1.400000,940.000000,-660.970026
10.000000,1.400000,945.000000,-684.638462
10.000000,1.400000,950.000000,-713.150712
10.500000,0.400000,800.000000,-1013.258222
10.500000,0.400000,805.000000,-934.458707
10.500000,0.400000,810.000000,-863.131057
10.500000,0.400000,815.000000,-798.753167
10.500000,0.400000,820.000000,-740.840207
10.500000,0.400000,825.000000,-688.957913
10.500000,0.400000,830.000000,-642.716656
10.500000,0.400000,835.000000,-601.748514
10.500000,0.400000,840.000000,-565.720745
10.500000,0.400000,845.000000,-534.349518
10.500000,0.400000,850.000000,-507.367987
10.500000,0.400000,855.000000,-484.532910
10.500000,0.400000,860.000000,-465.638256
10.500000,0.400000,865.000000,-450.503728
10.500000,0.400000,870.000000,-438.996964
10.500000,0.400000,875.000000,-430.923592
10.500000,0.400000,880.000000,-426.170215
10.500000,0.400000,885.000000,-424.719022
10.500000,0.400000,890.000000,-426.445504
10.500000,0.400000,895.000000,-431.329491
10.500000,0.400000,900.000000,-439.332757
10.500000,0.400000,905.000000,-450.446557
10.500000,0.400000,910.000000,-464.691879
10.500000,0.400000,915.000000,-482.095558
10.500000,0.400000,920.000000,-502.709131
10.500000,0.400000,925.000000,-526.602936
10.500000,0.400000,930.000000,-553.873946
10.500000,0.400000,935.000000,-584.579041
10.500000,0.400000,940.000000,-618.899927
10.500000,0.400000,945.000000,-656.960158
10.500000,0.400000,950.000000,-698.942582
10.500000,0.500000,800.000000,-1191.549872
10.500000,0.500000,805.000000,-1099.826914
10.500000,0.500000,810.000000,-1016.418673
10.500000,0.500000,815.000000,-940.749649
10.500000,0.500000,820.000000,-872.284975
10.500000,0.500000,825.000000,-810.546057
10.500000,0.500000,830.000000,-755.103531
10.500000,0.500000,835.000000,-705.550239
10.500000,0.500000,840.000000,-661.517093
10.500000,0.500000,845.000000,-622.689043
10.500000,0.500000,850.000000,-588.767616
10.500000,0.500000,855.000000,-559.478816
10.500000,0.500000,860.000000,-534.588902
10.500000,0.500000,865.000000,-513.924022
10.500000,0.500000,870.000000,-497.194939
10.500000,0.500000,875.000000,-484.344912
10.500000,0.500000,880.000000,-475.232282
10.500000,0.500000,885.000000,-469.658063
10.500000,0.500000,890.000000,-467.623071
10.500000,0.500000,895.000000,-469.021782
10.500000,0.500000,900.000000,-473.812356
10.500000,0.500000,905.000000,-481.961311
10.500000,0.500000,910.000000,-493.485712
10.500000,0.500000,915.000000,-508.375156
10.500000,0.500000,920.000000,-526.679724
10.500000,0.500000,925.000000,-548.446890
10.500000,0.500000,930.000000,-573.757873
10.500000,0.500000,935.000000,-602.686475
10.500000,0.500000,940.000000,-635.387049
10.500000,0.500000,945.000000,-671.932528
10.500000,0.500000,950.000000,-712.485740
10.500000,0.600000,800.000000,-1356.985743
10.500000,0.600000,805.000000,-1253.631152
10.500000,0.600000,810.000000,-1159.335695
10.500000,0.600000,815.000000,-1073.474876
10.500000,0.600000,820.000000,-995.468133
10.500000,0.600000,825.000000,-924.796705
10.500000,0.600000,830.000000,-860.995592
10.500000,0.600000,835.000000,-803.622693
10.500000,0.600000,840.000000,-752.276900
10.500000,0.600000,845.000000,-706.623309
10.500000,0.600000,850.000000,-666.314878
10.500000,0.600000,855.000000,-631.072724
10.500000,0.600000,860.000000,-600.632696
10.500000,0.600000,865.000000,-574.765106
10.500000,0.600000,870.000000,-553.270084
10.500000,0.600000,875.000000,-535.947871
10.500000,0.600000,880.000000,-522.673072
10.500000,0.600000,885.000000,-513.273616
10.500000,0.600000,890.000000,-507.660006
10.500000,0.600000,895.000000,-505.721225
10.500000,0.600000,900.000000,-507.478423
10.500000,0.600000,905.000000,-512.779942
10.500000,0.600000,910.000000,-521.705226
10.500000,0.600000,915.000000,-534.185245
10.500000,0.600000,920.000000,-550.263465
10.500000,0.600000,925.000000,-569.950113
10.500000,0.600000,930.000000,-593.363783
10.500000,0.600000,935.000000,-620.561192
10.500000,0.600000,940.000000,-651.632240
10.500000,0.600000,945.000000,-686.702453
10.500000,0.600000,950.000000,-725.918698
10.500000,0.700000,800.000000,-1512.001049
10.500000,0.700000,805.000000,-1398.003700
10.500000,0.700000,810.000000,-1293.739385
10.500000,0.700000,815.000000,-1198.537779
10.500000,0.700000,820.000000,-1111.775657
10.500000,0.700000,825.000000,-1032.907382
10.500000,0.700000,830.000000,-961.403527
10.500000,0.700000,835.000000,-896.821283
10.500000,0.700000,840.000000,-838.728260
10.500000,0.700000,845.000000,-786.740612
10.500000,0.700000,850.000000,-740.509902
10.500000,0.700000,855.000000,-699.727816
10.500000,0.700000,860.000000,-664.108951
10.500000,0.700000,865.000000,-633.422772
10.500000,0.700000,870.000000,-607.385003
10.500000,0.700000,875.000000,-585.853721
10.500000,0.700000,880.000000,-568.667684
10.500000,0.700000,885.000000,-555.585936
10.500000,0.700000,890.000000,-546.610652
10.500000,0.700000,895.000000,-541.547539
10.500000,0.700000,900.000000,-540.327419
10.500000,0.700000,905.000000,-542.942563
10.500000,0.700000,910.000000,-549.319991
10.500000,0.700000,915.000000,-559.480499
10.500000,0.700000,920.000000,-573.405370
10.500000,0.700000,925.000000,-591.151026
10.500000,0.700000,930.000000,-612.694458
10.500000,0.700000,935.000000,-638.189899
10.500000,0.700000,940.000000,-667.702223
10.500000,0.700000,945.000000,-701.329929
10.500000,0.700000,950.000000,-739.226438
10.500000,0.800000,800.000000,-1658.347312
10.500000,0.800000,805.000000,-1534.492412
10.500000,0.800000,810.000000,-1420.991067
10.500000,0.800000,815.000000,-1317.129627
10.500000,0.800000,820.000000,-1222.244541
10.500000,0.800000,825.000000,-1135.755951
10.500000,0.800000,830.000000,-1057.100274
10.500000,0.800000,835.000000,-985.807631
10.500000,0.800000,840.000000,-921.418074
10.500000,0.800000,845.000000,-863.523492
10.500000,0.800000,850.000000,-811.753144
10.500000,0.800000,855.000000,-765.778773
10.500000,0.800000,860.000000,-725.295693
10.500000,0.800000,865.000000,-690.041801
10.500000,0.800000,870.000000,-659.757392
10.500000,0.800000,875.000000,-634.244212
10.500000,0.800000,880.000000,-613.306593
10.500000,0.800000,885.000000,-596.786922
10.500000,0.800000,890.000000,-584.553951
10.500000,0.800000,895.000000,-576.477853
10.500000,0.800000,900.000000,-572.469692
10.500000,0.800000,905.000000,-572.484521
10.500000,0.800000,910.000000,-576.469695
10.500000,0.800000,915.000000,-584.347696
10.500000,0.800000,920.000000,-596.194440
10.500000,0.800000,925.000000,-611.988266
10.500000,0.800000,930.000000,-631.771621
10.500000,0.800000,935.000000,-655.620005
10.500000,0.800000,940.000000,-683.598248
10.500000,0.800000,945.000000,-715.835167
10.500000,0.800000,950.000000,-752.403479
10.500000,0.900000,800.000000,-1797.334270
10.500000,0.900000,805.000000,-1664.263061
10.500000,0.900000,810.000000,-1542.123833
10.500000,0.900000,815.000000,-1430.161690
10.500000,0.900000,820.000000,-1327.674678
10.500000,0.900000,825.000000,-1234.050357
10.500000,0.900000,830.000000,-1148.692643
10.500000,0.900000,835.000000,-1071.105967
10.500000,0.900000,840.000000,-1000.804277
10.500000,0.900000,845.000000,-937.356567
10.500000,0.900000,850.000000,-880.371158
10.500000,0.900000,855.000000,-829.501201
10.500000,0.900000,860.000000,-784.424123
10.500000,0.900000,865.000000,-744.878907
10.500000,0.900000,870.000000,-710.559185
10.500000,0.900000,875.000000,-681.255571
10.500000,0.900000,880.000000,-656.764138
10.500000,0.900000,885.000000,-636.969454
10.500000,0.900000,890.000000,-621.598371
10.500000,0.900000,895.000000,-610.643958
10.500000,0.900000,900.000000,-603.972002
10.500000,0.900000,905.000000,-601.434550
10.500000,0.900000,910.000000,-603.073163
10.500000,0.900000,915.000000,-608.799776
10.500000,0.900000,920.000000,-618.627247
10.500000,0.900000,925.000000,-632.540133
10.500000,0.900000,930.000000,-650.596086
10.500000,0.900000,935.000000,-672.820140
10.500000,0.900000,940.000000,-699.311652
10.500000,0.900000,945.000000,-730.141066
10.500000,0.900000,950.000000,-765.452912
10.500000,1.000000,800.000000,-1929.971726
10.500000,1.000000,805.000000,-1788.219634
10.500000,1.000000,810.000000,-1657.943687
10.500000,1.000000,815.000000,-1538.349534
10.500000,1.000000,820.000000,-1428.698456
10.500000,1.000000,825.000000,-1328.346812
10.500000,1.000000,830.000000,-1236.667389
10.500000,1.000000,835.000000,-1153.140045
10.500000,1.000000,840.000000,-1077.253774
10.500000,1.000000,845.000000,-1008.555749
10.500000,1.000000,850.000000,-946.634391
10.500000,1.000000,855.000000,-891.125270
10.500000,1.000000,860.000000,-841.688966
10.500000,1.000000,865.000000,-798.027556
10.500000,1.000000,870.000000,-759.879606
10.500000,1.000000,875.000000,-726.964677
10.500000,1.000000,880.000000,-699.106664
10.500000,1.000000,885.000000,-676.105531
10.500000,1.000000,890.000000,-657.804903
10.500000,1.000000,895.000000,-644.097954
10.500000,1.000000,900.000000,-634.809239
10.500000,1.000000,905.000000,-629.847779
10.500000,1.000000,910.000000,-629.230273
10.500000,1.000000,915.000000,-632.851800
10.500000,1.000000,920.000000,-640.719671
10.500000,1.000000,925.000000,-652.807505
10.500000,1.000000,930.000000,-669.170925
10.500000,1.000000,935.000000,-689.827799
10.500000,1.000000,940.000000,-714.874890
10.500000,1.000000,945.000000,-744.341316
10.500000,1.000000,950.000000,-778.392942
10.500000,1.100000,800.000000,-2057.057720
10.500000,1.100000,805.000000,-1907.079914
10.500000,1.100000,810.000000,-1769.093837
10.500000,1.100000,815.000000,-1642.267250
10.500000,1.100000,820.000000,-1525.826107
10.500000,1.100000,825.000000,-1419.096758
10.500000,1.100000,830.000000,-1321.422047
10.500000,1.100000,835.000000,-1232.258191
10.500000,1.100000,840.000000,-1151.070199
10.500000,1.100000,845.000000,-1077.384291
10.500000,1.100000,850.000000,-1010.769817
10.500000,1.100000,855.000000,-950.845557
10.500000,1.100000,860.000000,-897.265037
10.500000,1.100000,865.000000,-849.691623
10.500000,1.100000,870.000000,-807.857515
10.500000,1.100000,875.000000,-771.504296
10.500000,1.100000,880.000000,-740.404949
10.500000,1.100000,885.000000,-714.378117
10.500000,1.100000,890.000000,-693.215305
10.500000,1.100000,895.000000,-676.805286
10.500000,1.100000,900.000000,-665.023964
10.500000,1.100000,905.000000,-657.761916
10.500000,1.100000,910.000000,-654.935901
10.500000,1.100000,915.000000,-656.529366
10.500000,1.100000,920.000000,-662.478674
10.500000,1.100000,925.000000,-672.801479
10.500000,1.100000,930.000000,-687.511305
10.500000,1.100000,935.000000,-706.631307
10.500000,1.100000,940.000000,-730.250397
10.500000,1.100000,945.000000,-758.378112
10.500000,1.100000,950.000000,-791.206712
10.500000,1.200000,800.000000,-2179.235930
10.500000,1.200000,805.000000,-2021.425127
10.500000,1.200000,810.000000,-1876.097315
10.500000,1.200000,815.000000,-1742.383770
10.500000,1.200000,820.000000,-1619.476389
10.500000,1.200000,825.000000,-1506.672576
10.500000,1.200000,830.000000,-1403.286272
10.500000,1.200000,835.000000,-1308.750867
10.500000,1.200000,840.000000,-1222.508214
10.500000,1.200000,845.000000,-1144.064311
10.500000,1.200000,850.000000,-1072.970132
10.500000,1.200000,855.000000,-1008.828306
10.500000,1.200000,860.000000,-951.277511
10.500000,1.200000,865.000000,-899.980472
10.500000,1.200000,870.000000,-854.613061
10.500000,1.200000,875.000000,-814.951761
10.500000,1.200000,880.000000,-780.739779
10.500000,1.200000,885.000000,-751.791207
10.500000,1.200000,890.000000,-727.878101
10.500000,1.200000,895.000000,-708.927015
10.500000,1.200000,900.000000,-694.697385
10.500000,1.200000,905.000000,-685.154918
10.500000,1.200000,910.000000,-680.223323
10.500000,1.200000,915.000000,-679.830284
10.500000,1.200000,920.000000,-683.935938
10.500000,1.200000,925.000000,-692.527975
10.500000,1.200000,930.000000,-705.619253
10.500000,1.200000,935.000000,-723.236944
10.500000,1.200000,940.000000,-745.464792
10.500000,1.200000,945.000000,-772.297368
10.500000,1.200000,950.000000,-803.912557
10.500000,1.300000,800.000000,-2297.034497
10.500000,1.300000,805.000000,-2131.733759
